distance,fraction_intensity,n,norm_intensity,fraction_mode,sample,type
36,28.5505122971897,256200,0.000111438377428531,0.119974413011842,R.ferrumequinum,mirfp670
37,28.6502952679544,256200,0.000111827850382336,0.120393719090187,R.ferrumequinum,mirfp670
38,28.5867286913019,256200,0.000111579737280648,0.120126600845804,R.ferrumequinum,mirfp670
39,27.2061936911875,243600,0.000111683882147732,0.120238723075013,R.ferrumequinum,mirfp670
40,24.9063603086946,222600,0.000111888411090272,0.120458918670026,R.ferrumequinum,mirfp670
41,20.2165214088236,180600,0.00011194087158817,0.120515397574214,R.ferrumequinum,mirfp670
42,16.8705198117608,151200,0.000111577511982545,0.120124205092745,R.ferrumequinum,mirfp670
43,16.4188487278627,147000,0.000111692848488862,0.120248376226277,R.ferrumequinum,mirfp670
44,13.611746774198,121800,0.000111754899623958,0.120315180398068,R.ferrumequinum,mirfp670
45,12.6886116462988,113400,0.000111892518926797,0.120463341161516,R.ferrumequinum,mirfp670
46,10.3363308005112,92400,0.000111865051953584,0.120433770253679,R.ferrumequinum,mirfp670
47,8.87220922708343,79800,0.000111180566755431,0.11969685437462,R.ferrumequinum,mirfp670
48,9.83077310785181,88200,0.000111460012560678,0.11999770536713,R.ferrumequinum,mirfp670
49,6.55405279638036,58800,0.000111463482931639,0.120001441564018,R.ferrumequinum,mirfp670
50,6.11744637235368,54600,0.0001120411423508,0.120623348947577,R.ferrumequinum,mirfp670
51,5.14225159283459,46200,0.000111304147031052,0.119829900739522,R.ferrumequinum,mirfp670
52,2.82342012319051,25200,0.000112040481078988,0.1206226370232,R.ferrumequinum,mirfp670
53,4.21815262835395,37800,0.000111591339374443,0.120139091644979,R.ferrumequinum,mirfp670
54,1.41176393135645,12600,0.000112044756456861,0.120627239889488,R.ferrumequinum,mirfp670
55,1.41186571882513,12600,0.000112052834827391,0.120635937052752,R.ferrumequinum,mirfp670
0,2.24339972885332,4200,0.000534142792584124,0.869430179394633,R.ferrumequinum,af488
1,4.49799848908147,8400,0.000535476010604937,0.871600273233023,R.ferrumequinum,af488
2,11.3187578286244,21000,0.000538988468029733,0.877317539348666,R.ferrumequinum,af488
3,11.4428601179464,21000,0.00054489810085459,0.886936714592452,R.ferrumequinum,af488
4,16.2464590098257,29400,0.000552600646592712,0.899474234176854,R.ferrumequinum,af488
5,18.9035830141259,33600,0.000562606637325176,0.915761096862878,R.ferrumequinum,af488
6,26.5807948856412,46200,0.000575341880641585,0.936490394412047,R.ferrumequinum,af488
7,32.1688076642473,54600,0.00058917230154299,0.95900232472798,R.ferrumequinum,af488
8,30.2926244366647,50400,0.000601044135648108,0.978326241476572,R.ferrumequinum,af488
9,38.4708941795702,63000,0.000610649113961432,0.993960371776514,R.ferrumequinum,af488
10,43.8652767000348,71400,0.000614359617647547,1,R.ferrumequinum,af488
11,40.8679035810907,67200,0.000608153327099565,0.989897951672431,R.ferrumequinum,af488
12,56.3010830507669,96600,0.000582826946695309,0.948673919889169,R.ferrumequinum,af488
13,42.7213206344953,79800,0.000535354895169115,0.871403132287649,R.ferrumequinum,af488
14,49.2219609275865,105000,0.000468780580262728,0.763039377584326,R.ferrumequinum,af488
15,39.2444579759365,100800,0.000389329940237465,0.633716684908838,R.ferrumequinum,af488
16,32.9443838032803,105000,0.000313756036221717,0.510704198663194,R.ferrumequinum,af488
17,28.1412380656096,113400,0.0002481590658343,0.403931278531179,R.ferrumequinum,af488
18,21.4285545071766,109200,0.000196232184131654,0.319409314178314,R.ferrumequinum,af488
19,23.1247611677701,147000,0.000157311300461021,0.256057357844229,R.ferrumequinum,af488
20,18.0815159702312,138600,0.000130458268183486,0.212348377784051,R.ferrumequinum,af488
21,15.9108326167005,138600,0.000114796772126266,0.186855986019778,R.ferrumequinum,af488
22,15.1706305056022,142800,0.000106236908302536,0.172923000227993,R.ferrumequinum,af488
23,14.8545012368822,147000,0.000101051028822328,0.16448188637343,R.ferrumequinum,af488
24,17.6232151842035,180600,9.75814794252684e-05,0.158834462132975,R.ferrumequinum,af488
25,15.166195977454,159600,9.50262905855515e-05,0.154675352767192,R.ferrumequinum,af488
26,16.0877715392138,172200,9.34249218305096e-05,0.152068786988709,R.ferrumequinum,af488
27,17.2095866647575,189000,9.10560140992463e-05,0.148212889460265,R.ferrumequinum,af488
28,16.0244124123841,180600,8.87287508991366e-05,0.144424777199532,R.ferrumequinum,af488
29,17.0759327472635,193200,8.83847450686515e-05,0.143864835073449,R.ferrumequinum,af488
30,17.3058457776353,205800,8.40906014462358e-05,0.136875209617827,R.ferrumequinum,af488
31,18.7497912676905,214200,8.75340395317016e-05,0.142480132185249,R.ferrumequinum,af488
32,18.5367159819892,218400,8.48750731776064e-05,0.138152103002152,R.ferrumequinum,af488
33,18.434204034518,214200,8.60607097783286e-05,0.140081976917469,R.ferrumequinum,af488
34,18.878832811581,222600,8.48105696836522e-05,0.138047109945803,R.ferrumequinum,af488
35,18.8188890006104,218400,8.61670741786188e-05,0.140255107437827,R.ferrumequinum,af488
36,21.5076241480318,256200,8.39485720063692e-05,0.136644026714871,R.ferrumequinum,af488
37,21.5840388632168,256200,8.42468339704013e-05,0.137129511039466,R.ferrumequinum,af488
38,21.2593311922691,256200,8.29794347863742e-05,0.135066551255618,R.ferrumequinum,af488
39,20.3531086595545,243600,8.35513491771533e-05,0.135997462686563,R.ferrumequinum,af488
40,18.8622535172572,222600,8.47360894755488e-05,0.137925877680589,R.ferrumequinum,af488
41,15.2151631273421,180600,8.42478578479627e-05,0.137131177616389,R.ferrumequinum,af488
42,12.4617267312266,151200,8.24188275874775e-05,0.13415404466698,R.ferrumequinum,af488
43,12.3431419422367,147000,8.39669519880047e-05,0.136673944015923,R.ferrumequinum,af488
44,10.0659704506873,121800,8.26434355557251e-05,0.134519641561365,R.ferrumequinum,af488
45,9.505827170885,113400,8.38256364275574e-05,0.136443923102458,R.ferrumequinum,af488
46,7.89207565529846,92400,8.54120741915418e-05,0.13902618554031,R.ferrumequinum,af488
47,6.71419125739407,79800,8.41377350550636e-05,0.136951929518474,R.ferrumequinum,af488
48,7.30903114695623,88200,8.28688338657169e-05,0.13488652490382,R.ferrumequinum,af488
49,4.90017099579181,58800,8.33362414250308e-05,0.135647329399896,R.ferrumequinum,af488
50,4.67975213697436,54600,8.57097460984316e-05,0.139510709422315,R.ferrumequinum,af488
51,3.94288469163333,46200,8.5343824494228e-05,0.138915094746981,R.ferrumequinum,af488
52,2.1394596415629,25200,8.48991921255119e-05,0.138191361682593,R.ferrumequinum,af488
53,3.13720222814347,37800,8.29947679403035e-05,0.135091509201239,R.ferrumequinum,af488
54,1.09171734990557,12600,8.66442341194893e-05,0.141031785994106,R.ferrumequinum,af488
55,1.0793355965911,12600,8.5661555285008e-05,0.139432268697959,R.ferrumequinum,af488
0,2297,6220,0.369292604501608,0.962618389070489,R.pearsonii,brightfield
1,4701,12440,0.377893890675241,0.985038974101081,R.pearsonii,brightfield
2,11883,31100,0.382090032154341,0.995976866985165,R.pearsonii,brightfield
3,11931,31100,0.383633440514469,1,R.pearsonii,brightfield
4,16620,43540,0.381717960496096,0.995007004561945,R.pearsonii,brightfield
5,18788,49760,0.377572347266881,0.984200821389657,R.pearsonii,brightfield
6,25723,68420,0.375957322420345,0.979991008907277,R.pearsonii,brightfield
7,30419,80860,0.376193420727183,0.980606435723358,R.pearsonii,brightfield
8,27666,74640,0.370659163987138,0.966180538094041,R.pearsonii,brightfield
9,34003,93300,0.364448017148982,0.9499902215517,R.pearsonii,brightfield
10,37974,105740,0.359126158501986,0.936117972459288,R.pearsonii,brightfield
11,34747,99520,0.349145900321543,0.910102883245327,R.pearsonii,brightfield
12,48227,143060,0.337110303369216,0.878730235083615,R.pearsonii,brightfield
13,38058,118180,0.32203418514131,0.839431997141458,R.pearsonii,brightfield
14,46602,155500,0.299691318327974,0.781191853155645,R.pearsonii,brightfield
15,41451,149280,0.277672829581994,0.723797250859107,R.pearsonii,brightfield
16,38037,155500,0.244610932475884,0.63761629368871,R.pearsonii,brightfield
17,33870,167940,0.201679171132547,0.525708006220956,R.pearsonii,brightfield
18,24802,161720,0.153363838733614,0.399766606706511,R.pearsonii,brightfield
19,22972,217700,0.10552135966927,0.275057772669037,R.pearsonii,brightfield
20,13113,205260,0.0638848289973692,0.166525704619745,R.pearsonii,brightfield
21,7749,205260,0.0377521192633733,0.098406747891284,R.pearsonii,brightfield
22,4602,211480,0.0217609230187252,0.0567232173231375,R.pearsonii,brightfield
23,2753,217700,0.0126458429030776,0.0329633487792904,R.pearsonii,brightfield
24,2045,267460,0.00764600314065655,0.0199304918007224,R.pearsonii,brightfield
25,1075,236360,0.00454814689456761,0.0118554495365898,R.pearsonii,brightfield
26,686,255020,0.0026899850992079,0.00701186292727901,R.pearsonii,brightfield
27,602,279900,0.00215076813147553,0.00560631035863623,R.pearsonii,brightfield
28,403,267460,0.00150676736708293,0.00392762258958001,R.pearsonii,brightfield
29,303,286120,0.00105899622535999,0.0027604377343639,R.pearsonii,brightfield
30,235,304780,0.000771047969026839,0.00200985599168005,R.pearsonii,brightfield
31,150,317220,0.000472857953470777,0.00123257751680003,R.pearsonii,brightfield
32,116,323440,0.00035864457086322,0.000934862639665255,R.pearsonii,brightfield
33,100,317220,0.000315238635647185,0.000821718344533354,R.pearsonii,brightfield
34,81,329660,0.00024570769884123,0.000640475185144771,R.pearsonii,brightfield
35,47,323440,0.000145312886470443,0.000378780552278164,R.pearsonii,brightfield
36,69,379420,0.000181856517843024,0.000474037189248012,R.pearsonii,brightfield
37,261,379420,0.000687892045754046,0.00179309719411205,R.pearsonii,brightfield
38,36,379420,9.48816614833166e-05,0.000247323750912006,R.pearsonii,brightfield
39,19,360760,5.26665927486418e-05,0.000137283633767728,R.pearsonii,brightfield
40,8,329660,2.42674270460474e-05,6.32568084093601e-05,R.pearsonii,brightfield
41,14,267460,5.23442757795558e-05,0.000136443464650422,R.pearsonii,brightfield
42,5,223920,2.23294033583423e-05,5.82050494044459e-05,R.pearsonii,brightfield
43,1,217700,4.59347726228755e-06,1.19736101632003e-05,R.pearsonii,brightfield
44,223,180380,0.00123627896662601,0.00322255266633719,R.pearsonii,brightfield
45,0,167940,0,0,R.pearsonii,brightfield
46,20,136840,0.000146156094709149,0.000380978505192737,R.pearsonii,brightfield
47,0,118180,0,0,R.pearsonii,brightfield
48,0,130620,0,0,R.pearsonii,brightfield
49,0,87080,0,0,R.pearsonii,brightfield
50,0,80860,0,0,R.pearsonii,brightfield
51,0,68420,0,0,R.pearsonii,brightfield
52,0,37320,0,0,R.pearsonii,brightfield
53,0,55980,0,0,R.pearsonii,brightfield
54,0,18660,0,0,R.pearsonii,brightfield
55,0,18660,0,0,R.pearsonii,brightfield
0,17.5333110663213,6220,0.00281886030005166,1,R.pearsonii,mirfp670
1,34.7793216505892,12440,0.00279576540599591,0.991807010068814,R.pearsonii,mirfp670
2,85.2925470487232,31100,0.00274252562857631,0.972920023218621,R.pearsonii,mirfp670
3,82.7480464965167,31100,0.00266070889056324,0.94389526522988,R.pearsonii,mirfp670
4,111.201587933752,43540,0.0025540098285198,0.906043420623931,R.pearsonii,mirfp670
5,120.299587678198,49760,0.00241759621539786,0.857650240898266,R.pearsonii,mirfp670
6,152.696565238217,68420,0.00223175336507186,0.791721876047197,R.pearsonii,mirfp670
7,161.351596642721,80860,0.00199544393572497,0.70789032563565,R.pearsonii,mirfp670
8,130.349554173262,74640,0.00174637666362891,0.619532888379361,R.pearsonii,mirfp670
9,139.142045419255,93300,0.00149134025101023,0.529057878811129,R.pearsonii,mirfp670
10,128.954711753128,105740,0.00121954522179997,0.432637694666039,R.pearsonii,mirfp670
11,96.1941780277662,99520,0.000966581370857779,0.342897933196642,R.pearsonii,mirfp670
12,103.001086420765,143060,0.000719985225924539,0.255417136461621,R.pearsonii,mirfp670
13,59.4015741648976,118180,0.000502636437340477,0.178311935973296,R.pearsonii,mirfp670
14,52.4178148409822,155500,0.000337092056855191,0.119584520328664,R.pearsonii,mirfp670
15,31.2902066391199,149280,0.000209607493563236,0.0743589505160633,R.pearsonii,mirfp670
16,19.6773001009558,155500,0.000126542122835728,0.0448912359485887,R.pearsonii,mirfp670
17,12.4661679174433,167940,7.42298911363779e-05,0.0263332990056363,R.pearsonii,mirfp670
18,6.84147115917446,161720,4.23044222061245e-05,0.0150076334770295,R.pearsonii,mirfp670
19,4.85121391334917,217700,2.22839408054624e-05,0.00790530158768566,R.pearsonii,mirfp670
20,2.22706364101726,205260,1.0849964147994e-05,0.00384906061069973,R.pearsonii,mirfp670
21,1.09193825250049,205260,5.31978102163347e-06,0.00188720988462464,R.pearsonii,mirfp670
22,0.569399060161467,211480,2.69244874296135e-06,0.00095515508268076,R.pearsonii,mirfp670
23,0.298642888269666,217700,1.37180931681059e-06,0.000486653885183828,R.pearsonii,mirfp670
24,0.178716580773422,267460,6.68199285027376e-07,0.000237045902918683,R.pearsonii,mirfp670
25,0.0756294155564888,236360,3.19975526977868e-07,0.000113512374831773,R.pearsonii,mirfp670
26,0.0383182978973879,255020,1.50256050103474e-07,5.33038299559295e-05,R.pearsonii,mirfp670
27,0.0175865499937211,279900,6.28315469586321e-08,2.2289698768499e-05,R.pearsonii,mirfp670
28,0.00568260293915961,267460,2.12465525280775e-08,7.53728467057702e-06,R.pearsonii,mirfp670
29,0.00158757056452014,286120,5.54861793834805e-09,1.96839053650384e-06,R.pearsonii,mirfp670
30,0.000401858592907106,304780,1.31852022083833e-09,4.6774940241422e-07,R.pearsonii,mirfp670
31,0.000415383245530972,317220,1.30944847591883e-09,4.64531170946938e-07,R.pearsonii,mirfp670
32,0.000333240873238579,323440,1.03030198255806e-09,3.65503030618147e-07,R.pearsonii,mirfp670
33,0.000245439414375216,317220,7.73719861216873e-10,2.74479675776304e-07,R.pearsonii,mirfp670
34,0.000237852524588205,329660,7.21508598520309e-10,2.55957557920514e-07,R.pearsonii,mirfp670
35,0.000279854349434245,323440,8.65243474629746e-10,3.06947979867569e-07,R.pearsonii,mirfp670
36,0.000198841190526787,379420,5.24066181347286e-10,1.85914208425895e-07,R.pearsonii,mirfp670
37,0.000439774250313513,379420,1.1590697652035e-09,4.11183826733897e-07,R.pearsonii,mirfp670
38,0.000139218819480822,379420,3.66925358391288e-10,1.30167982565352e-07,R.pearsonii,mirfp670
39,0.000213880717438067,360760,5.92861507478841e-10,2.10319577549826e-07,R.pearsonii,mirfp670
40,0.000227185602516838,329660,6.89151254373713e-10,2.44478683232754e-07,R.pearsonii,mirfp670
41,0.000787673209210668,267460,2.9450131205065e-09,1.0447531296434e-06,R.pearsonii,mirfp670
42,9.36787651057009e-05,223920,4.18358186431319e-10,1.48413948156158e-07,R.pearsonii,mirfp670
43,0.000219860678953936,217700,1.00992502964601e-09,3.58274239282983e-07,R.pearsonii,mirfp670
44,0.000467689454970549,180380,2.59280105871244e-09,9.19804737632767e-07,R.pearsonii,mirfp670
45,0.000193200352904258,167940,1.15041296239287e-09,4.08112797349973e-07,R.pearsonii,mirfp670
46,0.000302891536943162,136840,2.21347220800323e-09,7.8523657520831e-07,R.pearsonii,mirfp670
47,0.000114496268462523,118180,9.68829484367264e-10,3.43695458887945e-07,R.pearsonii,mirfp670
48,0.000218583785246635,130620,1.67343274572527e-09,5.93655792624632e-07,R.pearsonii,mirfp670
49,8.12578718563361e-06,87080,9.33140466884888e-11,3.31034662082327e-08,R.pearsonii,mirfp670
50,0,80860,0,0,R.pearsonii,mirfp670
51,0,68420,0,0,R.pearsonii,mirfp670
52,8.12578718563361e-06,37320,2.17732775606474e-10,7.72414211525431e-08,R.pearsonii,mirfp670
53,0,55980,0,0,R.pearsonii,mirfp670
54,0,18660,0,0,R.pearsonii,mirfp670
55,0,18660,0,0,R.pearsonii,mirfp670
0,4.38597018600106,6220,0.000705139901286344,1,R.pearsonii,af488
1,8.76301329377014,12440,0.000704422290495992,0.998982314305229,R.pearsonii,af488
2,21.8249550465047,31100,0.00070176704329597,0.995216753463787,R.pearsonii,af488
3,21.7141606629757,31100,0.000698204522925263,0.990164535649693,R.pearsonii,af488
4,30.2320015776477,43540,0.00069435005920183,0.984698295948321,R.pearsonii,af488
5,34.3089185782172,49760,0.000689487913549381,0.9778030037608,R.pearsonii,af488
6,46.6713001446323,68420,0.000682129496413801,0.967367603463417,R.pearsonii,af488
7,54.2167438862293,80860,0.000670501408437167,0.95087713404675,R.pearsonii,af488
8,49.0157663260179,74640,0.000656695690327143,0.931298440393421,R.pearsonii,af488
9,59.5785014659433,93300,0.000638569147544944,0.905592133390894,R.pearsonii,af488
10,65.1290094495882,105740,0.000615935402398224,0.873493899968801,R.pearsonii,af488
11,58.7530518817593,99520,0.000590364267300636,0.837229982622839,R.pearsonii,af488
12,79.8404233629136,143060,0.000558090475065802,0.791460636460526,R.pearsonii,af488
13,61.4376471635882,118180,0.000519865012384398,0.737250879486525,R.pearsonii,af488
14,73.5256156717329,155500,0.000472833541297318,0.670552808647981,R.pearsonii,af488
15,62.0681700526862,149280,0.000415783561446183,0.58964690650422,R.pearsonii,af488
16,54.9092196588078,155500,0.000353113952789761,0.500771481156571,R.pearsonii,af488
17,48.9300125376265,167940,0.000291354129675042,0.413186275721374,R.pearsonii,af488
18,38.018872581021,161720,0.000235090728302134,0.333395866371017,R.pearsonii,af488
19,40.19566009304,217700,0.000184637850680018,0.261845699474948,R.pearsonii,af488
20,29.733783195772,205260,0.000144859121094085,0.205433164156259,R.pearsonii,af488
21,24.472739925429,205260,0.000119228003144446,0.169084181631114,R.pearsonii,af488
22,21.9571955584399,211480,0.000103826345557215,0.147242193170194,R.pearsonii,af488
23,20.5441255996549,217700,9.43689738155946e-05,0.133830142987857,R.pearsonii,af488
24,23.6575508413719,267460,8.84526689649738e-05,0.125439886189414,R.pearsonii,af488
25,20.0375616076152,236360,8.47756033491929e-05,0.12022522508589,R.pearsonii,af488
26,21.1124113180686,255020,8.27872767550334e-05,0.117405463233622,R.pearsonii,af488
27,22.6238376019072,279900,8.08282872522587e-05,0.114627306020846,R.pearsonii,af488
28,21.1512176924633,267460,7.90817979976944e-05,0.112150507797715,R.pearsonii,af488
29,22.428768949391,286120,7.83893784055326e-05,0.111168547209613,R.pearsonii,af488
30,22.8621915320741,304780,7.50121121204611e-05,0.106379049013708,R.pearsonii,af488
31,24.5341017068616,317220,7.73409674890031e-05,0.109681734571983,R.pearsonii,af488
32,24.3340889819053,323440,7.52352491401969e-05,0.106695492629122,R.pearsonii,af488
33,24.14566130968,317220,7.61164532806254e-05,0.107945179590278,R.pearsonii,af488
34,24.6746046233913,329660,7.48486459485266e-05,0.106147228106061,R.pearsonii,af488
35,24.565311607451,323440,7.59501348239271e-05,0.107709313691334,R.pearsonii,af488
36,28.1231918706781,379420,7.41215325251123e-05,0.105116066173389,R.pearsonii,af488
37,28.1469740112558,379420,7.41842127754356e-05,0.105204956690305,R.pearsonii,af488
38,27.7495940611902,379420,7.31368775003694e-05,0.103719669482539,R.pearsonii,af488
39,26.5591429267796,360760,7.36199770672459e-05,0.104404781140516,R.pearsonii,af488
40,24.5952107381759,329660,7.46078102838559e-05,0.105805685010525,R.pearsonii,af488
41,19.8655528792575,267460,7.42748556018003e-05,0.105333502566378,R.pearsonii,af488
42,16.1989788148136,223920,7.23427063898429e-05,0.102593409134659,R.pearsonii,af488
43,16.0840904425522,217700,7.38819037324399e-05,0.104776234613389,R.pearsonii,af488
44,13.1054093689726,180380,7.26544482147278e-05,0.103035508389454,R.pearsonii,af488
45,12.4016815898854,167940,7.3845906811274e-05,0.104725185281051,R.pearsonii,af488
46,10.2828886748275,136840,7.51453425520863e-05,0.106567990855436,R.pearsonii,af488
47,8.72822709735429,118180,7.38553655216982e-05,0.104738599229697,R.pearsonii,af488
48,9.50676735407413,130620,7.27818661313285e-05,0.103216207164787,R.pearsonii,af488
49,6.38147479382047,87080,7.32828984131887e-05,0.103926750251267,R.pearsonii,af488
50,6.0832557947937,80860,7.52319539301719e-05,0.106690819499692,R.pearsonii,af488
51,5.13041155997384,68420,7.49840917856451e-05,0.106339311743466,R.pearsonii,af488
52,2.78525600931084,37320,7.46317258657782e-05,0.105839601091403,R.pearsonii,af488
53,4.08984207544803,55980,7.3058986699679e-05,0.103609207997451,R.pearsonii,af488
54,1.4221107127769,18660,7.62117209419559e-05,0.10808028421442,R.pearsonii,af488
55,1.40577355196935,18660,7.53362032137915e-05,0.106838661485984,R.pearsonii,af488
